# format: status<TAB>path<TAB>parent-identity<TAB>commit-identity
# source: Git object metadata only; file contents are not recorded
# commit: fbe77cffbd8d1df5588d220e2450e6fd6fd389d0
# parent: 12bc124ee69b524b17cd78ea7186204c5fd935b8
# tree: 7a988af42f4593178cfae7d0c0caf68298eae9c3
# author-date: 2026-01-15T09:41:24-05:00
# entries: 9
A	jest.config.ts	git:0000000000000000000000000000000000000000	git:d20213c1b614c082a303f9155fc09e04efe1c146
M	package.json	git:2b22d4b129abeb8b460fe8985792c0a5733fded9	git:2a76bc9c5f40000ceadd21c03f208e9b4bad3cc7
A	tests/setup/README.md	git:0000000000000000000000000000000000000000	git:7fa7e5a6a8aaf770e618d6658a883878368dd43b
A	tests/setup/index.ts	git:0000000000000000000000000000000000000000	git:24581c96253898f1183f18c36a3d9aa4f637b2ea
A	tests/setup/jest-setup.test.ts	git:0000000000000000000000000000000000000000	git:cb1636d4796ebbababd88b4419300a630f43bde6
A	tests/setup/matchers.ts	git:0000000000000000000000000000000000000000	git:c62e6825a89eec7681590fd37a5076ba317defed
A	tests/setup/setup.ts	git:0000000000000000000000000000000000000000	git:b526c08bd9ea34476af5ff42805f0d95bf31019b
A	tests/setup/test-utils.tsx	git:0000000000000000000000000000000000000000	git:c719d3b3044f1c42c8fe011debab1a568e2f3784
A	tsconfig.json	git:0000000000000000000000000000000000000000	git:1431e5d049320161f63751c4903281788a9e3eb2
