# format: status<TAB>path<TAB>content-identity
# source: local live worktree metadata only; file contents are not recorded
# live-head: fbe77cffbd8d1df5588d220e2450e6fd6fd389d0
# origin-main: 12bc124ee69b524b17cd78ea7186204c5fd935b8
# entries: 218
 D	skills/packaged/operations/cicd-intelligent-recovery.skill.zip	git:a799b11feff1099827db955c5c46daad6ed7b7e9
 D	skills/packaged/operations/cloud-platforms.skill.zip	git:71d1bdcfb449152ab9d90a41fd2e4fad8a62ed5f
 D	skills/packaged/operations/deployment-readiness.skill.zip	git:233fd52495c5155c3dcd3bdacbef7182cf7311d9
 D	skills/packaged/operations/docker-containerization.skill.zip	git:0647950fc064d14dd459eb63bc4c05166d53cd5c
 D	skills/packaged/operations/github-integration.skill.zip	git:a042d7aa03543ba261527fecb426d6f6d49c2d1d
 D	skills/packaged/operations/github-multi-repo.skill.zip	git:bc957dc868a4da261da1209204a70b91243c739b
 D	skills/packaged/operations/github-project-management.skill.zip	git:015ebf61fda54bcb8ffedd05dbf593f2cb91222b
 D	skills/packaged/operations/github-release-management.skill.zip	git:291fb34665eff81586f5801c9895270990c65ded
 D	skills/packaged/operations/github-workflow-automation.skill.zip	git:d0005ce5d15795e265bfc3d275e6fc35a67366ac
 D	skills/packaged/operations/hooks-automation.skill.zip	git:77df7f50715279f0e1ac3cf39e2f0a4eda2cfa22
 D	skills/packaged/operations/infrastructure.skill.zip	git:f10cca85352fd9912e2590ce4adfa8eeeb6290a0
 D	skills/packaged/operations/kubernetes-specialist.skill.zip	git:b91461bf86bb030cd2716b96b73f09af7718c9e9
 D	skills/packaged/operations/opentelemetry-observability.skill.zip	git:05809f6464a091e032da64cdd6fb4a44eb3fe68d
 D	skills/packaged/operations/performance-analysis.skill.zip	git:d76381c07ba7bff0531a8f9f38137203f3a7c6f9
 D	skills/packaged/operations/platform-integration.skill.zip	git:f4c05e53874809ac839fdb19f7e15071bb717a78
 D	skills/packaged/operations/production-readiness.skill.zip	git:d34869b2334357604066ee16f984cc7a57c62a07
 D	skills/packaged/operations/sop-product-launch.skill.zip	git:454f98ff87eeba483bace271f87a7eda2474c0cc
 D	skills/packaged/operations/terraform-iac.skill.zip	git:ae78941d11ac65d344fcd113caaa8bbc84bcde37
 D	skills/packaged/orchestration/advanced-coordination.skill.zip	git:17f6a4d1cd6a4517bcc21b5ef93e1abd8d4faf5c
 D	skills/packaged/orchestration/ai-dev-orchestration.skill.zip	git:e4d87e1b75dd206191a9998bb3a3f15b3ebee060
 D	skills/packaged/orchestration/cascade-orchestrator.skill.zip	git:2303e34b1799ab00907d07a5613c7317fafcac6e
 D	skills/packaged/orchestration/coordination.skill.zip	git:d875bcd170d3e01500232cb53408f9a45aed36e4
 D	skills/packaged/orchestration/flow-nexus-swarm.skill.zip	git:1a6e9281ed9fe1f476ad14dabec5cfa8d75aaccc
 D	skills/packaged/orchestration/hive-mind-advanced.skill.zip	git:b9aa0385ccadb24bf9ea54ecdc9aa9d0128599be
 D	skills/packaged/orchestration/llm-council.skill.zip	git:248a354ba2c4eea38cea3347ab669450bc4b4d81
 D	skills/packaged/orchestration/meta-loop-orchestrator.skill.zip	git:eccd2c3a2931a0013356a45c651e62cc99a8c8ca
 D	skills/packaged/orchestration/parallel-swarm-implementation.skill.zip	git:34d45679626786a46f0f8a568c83b6d4e6709ac8
 D	skills/packaged/orchestration/ralph-loop.skill.zip	git:23c61bd6419366a09ccf85c4d59d89e843ef7a2d
 D	skills/packaged/orchestration/ralph-multimodel.skill.zip	git:0e783bb4e71fc1feedfce4a9b15c155a0c310dc7
 D	skills/packaged/orchestration/safe-task-spawn.skill.zip	git:287d1987aa5ba362b306b65f2400e71328963b8d
 D	skills/packaged/orchestration/slash-command-encoder.skill.zip	git:8babd478cd395328c25c45fa1d8474fa295dba1b
 D	skills/packaged/orchestration/stream-chain.skill.zip	git:193921fbd0827776d509cbbcef5d2369902e2969
 D	skills/packaged/orchestration/swarm-advanced.skill.zip	git:b6d115ee54f8531702e6d4d8ca78b369bb13f4c5
 D	skills/packaged/orchestration/swarm-orchestration.skill.zip	git:2ce7a15c0620517cd16eaeb9134ab83046f35969
 D	skills/packaged/platforms/advanced-agentdb-vector-search-implementation.skill.zip	git:39db8996480c13cc9daae1770fff9f7bde7f57af
 D	skills/packaged/platforms/agentdb-advanced-features.skill.zip	git:c99d212c3ad84c8eef6fc4dbe7642a134cfaf37b
 D	skills/packaged/platforms/agentdb-advanced.skill.zip	git:11ef62f292bbcb52967089a31191083152bb2cc3
 D	skills/packaged/platforms/agentdb-learning-plugins.skill.zip	git:d85ed2f0c9ce83d2078fb50aa91aa24622280d5b
 D	skills/packaged/platforms/agentdb-learning.skill.zip	git:874fd3b1d9e6173b001cba06058473ca2f42688e
 D	skills/packaged/platforms/agentdb-memory-patterns.skill.zip	git:e3870f1b5a23c1994e2ccb1ea7a953f3c2a5ab48
 D	skills/packaged/platforms/agentdb-optimization.skill.zip	git:610de8fa63da52325c2f76a6a6500aeef5f31da4
 D	skills/packaged/platforms/agentdb-performance-optimization.skill.zip	git:1d078ddb7025f7f46dd899b0ac3e8213857178b1
 D	skills/packaged/platforms/agentdb-persistent-memory-patterns.skill.zip	git:284bce036c2cc016a1bdcac0515723fa80fd5327
 D	skills/packaged/platforms/agentdb-reinforcement-learning-training.skill.zip	git:30b3bb8d5544cc13dc9ebf58aad858f017b5d33a
 D	skills/packaged/platforms/agentdb-semantic-vector-search.skill.zip	git:b22708f9820a50e924cebdfd308ed4d1c01cabdb
 D	skills/packaged/platforms/agentdb-vector-search-optimization.skill.zip	git:70591223ff7697e6d8904c67edc8884f151de6e1
 D	skills/packaged/platforms/agentdb-vector-search.skill.zip	git:736cb56365a7054dae4e4d0f918d99d3ed493f0e
 D	skills/packaged/platforms/agentdb.skill.zip	git:9678238c6b3be3fbd181018bd7d5af38395fb7a4
 D	skills/packaged/platforms/codex-audit.skill.zip	git:729a4b72e807778dced1b165f1dc633f75a10789
 D	skills/packaged/platforms/codex-auto.skill.zip	git:1e9b60cefe0e263b8e4fcffa4a107a612202d4af
 D	skills/packaged/platforms/codex-iterative-fix.skill.zip	git:5a51befdb7bc2437c58096a87d8a579cc2314f27
 D	skills/packaged/platforms/codex-reasoning.skill.zip	git:02d895d442c4e67a82a12a410fe15eedf6d2ce2c
 D	skills/packaged/platforms/codex-safe-experiment.skill.zip	git:cb504ce4311aa3d556e777479999d75a7f967ae8
 D	skills/packaged/platforms/codex-sandbox.skill.zip	git:eac4105fdc902a45a127e57d8925f89f08f418dc
 D	skills/packaged/platforms/codex-zdr.skill.zip	git:057db6e577450ad5e77103b9227ec54418233a9d
 D	skills/packaged/platforms/flow-nexus-neural.skill.zip	git:ecff168a1bff0687b87f7ca28e809d55f4f16bef
 D	skills/packaged/platforms/flow-nexus-platform.skill.zip	git:df1d91da563b02d3a06716b2b616c918dfb48d81
 D	skills/packaged/platforms/gemini-codebase-onboard.skill.zip	git:8d2848b2a761f09bbc3fd0916cd983de8e4ac3b2
 D	skills/packaged/platforms/gemini-extensions.skill.zip	git:faa91d492b2cfba2006ad638bc0de01e041afa13
 D	skills/packaged/platforms/gemini-media.skill.zip	git:c3421ac3b25cae72df0e8dde31b2a5e2d6702161
 D	skills/packaged/platforms/gemini-megacontext.skill.zip	git:10fdc873e69be88680e0e8f413e9f2219995ac89
 D	skills/packaged/platforms/gemini-research.skill.zip	git:030d3d67ce0f3d32c2d8b7fda7093061cd1ef888
 D	skills/packaged/platforms/gemini-search.skill.zip	git:d8e57565f93ff4c8404f9fc9b39a096a62d4a504
 D	skills/packaged/platforms/machine-learning.skill.zip	git:2bbbb9904beb8f7bcb3a2db39fba9557d51530d7
 D	skills/packaged/platforms/multi-model-discovery.skill.zip	git:cd0d560d635155a142ebdeae42765692f18c4387
 D	skills/packaged/platforms/multi-model.skill.zip	git:d37c92ef6811fcb2d414ab7b65ca6813b13d9f9f
 D	skills/packaged/platforms/platform.skill.zip	git:dc9f8adcf0d6ecc3f7cb6d14ef9638433bbb945c
 D	skills/packaged/platforms/reasoningbank-adaptive-learning-with-agentdb.skill.zip	git:a3c01f386bf41135c59329405d4fde7c260ed8c7
 D	skills/packaged/platforms/reasoningbank-agentdb.skill.zip	git:962d85fa9c46a708d823d51c08e1152f1bf8098e
 D	skills/packaged/platforms/reasoningbank-intelligence.skill.zip	git:cde17a55961547223d6e5e267830c8730a7135ea
 D	skills/packaged/platforms/reasoningbank-with-agentdb.skill.zip	git:720e487358ace8c934a8284b1034a9cbecaa7c94
 D	skills/packaged/projects/council.skill.zip	git:2a497771266d51901d739f9815ca1426a45121ad
 D	skills/packaged/projects/startup.skill.zip	git:0cb136dc6d03187169b31aea8f9281004baa8b5b
 D	skills/packaged/quality/audit-pipeline.skill.zip	git:912d5ec8a24432501352bb0bfa1d280ec4a3e2d0
 D	skills/packaged/quality/code-review-assistant.skill.zip	git:193eab82f8aa64654851b7a01ba6a2dd78852aa8
 D	skills/packaged/quality/connascence-quality-gate.skill.zip	git:ff38f6cd43b39143084bf019d5baec721574684b
 D	skills/packaged/quality/dogfooding-system.skill.zip	git:5ba0b13ef9f8727c432b8f4cd987942c5005b8a7
 D	skills/packaged/quality/functionality-audit.skill.zip	git:5b81d8d18a4035f24840aa8dd09819e114ea583e
 D	skills/packaged/quality/gate-validation.skill.zip	git:49344b8d667177919ae8cd5e3b3d10db283f024e
 D	skills/packaged/quality/github-code-review.skill.zip	git:3640b09d42b857bc62e6965594b6e549666e6af2
 D	skills/packaged/quality/holistic-evaluation.skill.zip	git:a3c89c6c990cbc88e67c0a25094ea8d3114e5bfd
 D	skills/packaged/quality/qa-pipeline.skill.zip	git:4adcdb450e87744ad0b69fa5ae4bbd7a91d943bd
 D	skills/packaged/quality/quick-quality-check.skill.zip	git:ab573d0a7de40cc9d517739a2bbe0033cca406bb
 D	skills/packaged/quality/reproducibility-audit.skill.zip	git:2c59cf850beace246ced398bc0be9e2b6347c1d4
